,FMID,MarketName,Website,Facebook,Twitter,Youtube,street,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Season1 Start Date,Season1 End Date,Season2 Start Date,Season2 End Date,Season3 Start Date,Season3 End Date,Season4 Start Date,Season4 End Date,Season1Time Mon,Season1Time Tue,Season1Time Wed,Season1Time Thu,Season1Time Fri,Season1Time Sat,Season1Time Sun,Season2Time Mon,Season2Time Tue,Season2Time Wed,Season2Time Thu,Season2Time Fri,Season2Time Sat,Season2Time Sun,Season3Time Mon,Season3Time Tue,Season3Time Wed,Season3Time Thu,Season3Time Fri,Season3Time Sat,Season3Time Sun,Season4Time Mon,Season4Time Tue,Season4Time Wed,Season4Time Thu,Season4Time Fri,Season4Time Sat,Season4Time Sun
3340,1007733,HAMDEN - DOWNTOWN FARMERS MARKET,http://www.hamden.com,,,,"Town Center Park, 2663 Dixwell Avenue,",Hamden,New Haven,Connecticut,,-72.911301,41.381802,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,1007497,HAMDEN - SPRING GLEN FARMERS MARKET,,,,,"Spring Glen Church, 1825 Whitney Avenue",Hamden,New Haven,Connecticut,,-72.908203,41.365798999999996,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3342,1011831,Hamilton County Farmers Market,http://www.hamilton.ksu.edu,Hamilton County Farmers Market,,,520 N Hamilton St,Syracuse,Hamilton,Kansas,67878,-101.74686,37.983028000000004,Y,N,N,N,N,,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,3/25/2016 5:25:51 PM,06/02/2016,09/01/2016,,,,,,,,,,5:00 PM-7:00 PM,,8:00 AM-10:00 AM,,,,,,,,,,,,,,,,,,,,,,
3343,1007285,Hamilton Farmers Market,,,,,2151 Bexar Avenue West,Hamilton,Marion,Alabama,35570,-88.016098,34.155398999999996,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May  1 2010  3:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3344,1007373,Hamilton Farmers Market,,,,,"Village Green, Between E. Broad & Broad Sts",Hamilton,Madison,New York,,-75.541298,42.8195,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,1005204,Hamilton Farmers Market Cooperative,http://www.hamiltonfarmersmarket.org,yes,no,sometimes,Bedford & 3rd Streets,Hamilton,Ravalli,Montana,59840,-114.15834,46.244842999999996,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,6/27/2016 7:53:04 PM,05/07/2016,10/15/2016,,,,,,,,,,,,9:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,
3346,1011411,Hamilton Missouri Farmers' Market,http://www.facebook.com/HamiltonMissouriFarmersMarket,,,,J. C. Penney Park Lot,Hamilton,Caldwell,Missouri,64644,-93.998276,39.743618,Y,N,N,N,N,,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,9/4/2015 9:51:58 AM,05/01/2015,10/01/2015,,,,,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,
3347,1001012,Hamilton Park Neighborhood Association Farmers' Market,,https://www.facebook.com/hpnafmkt,,,Hamilton Park,Jersey City,Hudson,New Jersey,07302,-74.045097,40.727798,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/17/2014 5:11:18 PM,04/16/2014,12/17/2014,,,,,,,,,3:00 PM-7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3348,1019673,Hamilton's Historic Farmers Market,http://www.hamiltonshistoricfarmersmarket.com,Hamilton's Historic Farmer's Market,,,345 High Street ,Hamilton,Butler,Ohio,45011,-84.56552099999999,39.394329,Y,N,N,N,N,,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,8/7/2019 6:32:08 PM,05/18/2019,10/05/2019,,,,,,,,,,,,8:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3349,1009078,Hammond Farmers Market,http://dddhammond.com/retail/hammondfarmersmarket,https://www.facebook.com/HammondFarmersMarket,,,#2 West Thomas Street,Hammond,Tangipahoa,Louisiana,70401,-90.460693,30.504198,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/23/2014 8:52:29 AM,,,,,,,,,,,,,,8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3350,1010241,Hammond Farmers Market,,https://www.facebook.com/thehammondfarmersmarket,,,1A North Main St.,Hammond,St. Lawrence,New York,,-75.693291,44.451843,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/27/2014 1:32:01 PM,07/02/2014,10/01/2014,,,,,,,,,3:30 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3351,1018774,Hammond's Grandson's Produce,,hammondsgrandsonsproduce,,,7165 Ramsey Street,Fayetteville ,Cumberland,North Carolina,28310,-78.853165,35.18652,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/3/2017 3:02:02 PM,01/01/2017,12/31/2017,,,,,,,,,,10:00 AM-7:00 PM,10:00 AM-7:00 PM,10:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,
3352,1003973,Hammondsport Farmers Market,,,,,Liberty St. Park,Hammondsport,Steuben,New York,,-77.22216,42.407951000000004,N,N,N,N,N,,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/22/2014 5:47:31 PM,,,,,,,,,9:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,1008211,Hammonton Downtown Market,http://www.downtownmarket.org,www.facebook.com/downtownmarketofhammonton,,,209 Vine Street,Hammonton,Atlantic,New Jersey,08037,-74.802208,39.635666,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/18/2013 5:30:02 AM,06/22/2013,08/31/2013,,,,,,,,,,,,9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3354,1008245,Hamoton County Farmer's Market,,,,,608 Elm ST East,Hampton ,Hampton,South Carolina,29924,-81.103409,32.862843,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/19/2013 5:54:20 PM,,,,,,,,,,,8:00 AM-1:00 PM,,,8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
3355,1011742,Hampden Farmers Market,,Hampden Wilbraham Farmers Market,,,123 Allen Street,Hampden,Hampden,Massachusetts,01036,-72.448059,42.064811999999996,Y,Y,N,Y,N,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,6/27/2016 9:49:28 PM,05/09/2015,10/24/2015,,,,,,,,,,,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,
3356,1019738,Hampden Farmers Market,http://www.hampdenfarmersmarket.com/,https://www.facebook.com/HampdenFarmersMarket/,,,106 Western Ave.,Hampden,Penobscot,Maine,04444,-68.84723699999999,44.745579,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,1/23/2020 12:37:46,05/08/2020,10/09/2020,10/16/2020,12/18/2020,,,,,,,,,2:00 PM-5:30 PM,,,,,,,2:00 PM-5:30 PM,,,,,,,,,,,,,,,,
3357,1012174,Hampstead Farmers' Market,http://www.hampsteadfarmersmarket.com,hampstead farmers market,,,1341 N. Main Street,Hampstead,Carroll,Maryland,21074,-76.851715,39.610329,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,7/1/2016 10:22:13 AM,06/04/2016,10/01/2016,,,,,,,,,,,,8:30 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,
3358,1012165,Hampton Bays Farmers Market,http://www.stmaryshb.org,https://www.facebook.com/hamptonbaysfarmersmarket,@HBFarmersMrkt,,165 Ponquogue Avenue,Hampton Bays ,Suffolk,New York,11946,-72.51310699999999,40.858696,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,7/1/2016 9:04:03 AM,05/28/2016,09/03/2016,,,,,,,,,,,,9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
3359,1019209,Hampton Blvd Farmers Market,https://www.hamptonblvdfarmersmarket.com,https://www.facebook.com/hamptonblvdfarmersmarket/,,,7400 Hampton Blvd.,Norfolk,Norfolk,Virginia,23505,-76.30558,36.912354,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,8/3/2018 2:42:28 PM,04/04/2018,09/26/2018,,,,,,,,,3:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3360,1001597,Hampton Farmers Market,,,,,1st Street NW and 1st Ave. NW,Hampton,Franklin,Iowa,50441,-93.20970200000001,42.742893,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/30/2018 11:51:23 AM,05/15/2018,10/19/2018,,,,,,,,4:30 PM-6:30 PM,,,4:30 PM-6:30 PM,,,,,,,,,,,,,,,,,,,,,,,
3361,1006951,Hampton Farrmers Market,,,,,,Hampton,,New Hampshire,,-71.577797,43.6852,N,N,N,N,N,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/22/2011 8:56:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,1008851,Hamtramck Farmers Market,,https://www.facebook.com/hamtramckfarmersmarket,,,Joseph Campau St. and Belmont St.,Hamtramck,Wayne,Michigan,48212,-83.058899,42.398453,N,N,N,N,Y,,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/1/2014 10:01:40 AM,06/03/2013,10/14/2013,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,1006425,Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei,http://halehalawai.org/,https://www.facebook.com/hanaleifarmersmarket.halehalawai/,,,55299C Kuhio Hwy ,Hanalei,Kauai,Hawaii,96714,-159.49774,22.203848,Y,N,N,N,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,7/27/2018 4:02:30 PM,01/01/2018,12/31/2018,,,,,,,,,,,,9:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3364,1003612,Hanapepe Park (Sunshine Markets),,,,,Old Hanapepe Town,Hanapepe,Kauai,Hawaii,96716,-159.588,21.910101,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,1006554,Hanchett Farmers' Market,http://www.pcfma.com/hanchett,,,,1119 Hanchett Ave.,San Jose,Santa Clara,California,95126,-121.91328,37.332046999999996,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 2:25:54 PM,06/01/2012 2:25:54 PM,09/01/2012 2:25:54 PM,,,,,,,,,,,,9:00 AM - 1:00 PM,,,,,,,,,,,,,,,,,,,,,,
3366,1004423,Hancock Community Education Farmers Market,,,,,"Great American Store lot, across from 11 East Main St",Hancock,Delaware,New York,,-75.281898,41.955101,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,1019065,Hancock County Farmers' Market,https://hancockfarmmarket.wixsite.com/home,@HancockCountyFarmersMarket,,,200 West Main Cross,Findlay,Hancock,Ohio,45840,-83.653008,41.039589,Y,N,N,Y,N,,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,4/23/2018 10:54:53 AM,05/10/2018,10/25/2018,,,,,,,,,,4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
3368,1011331,Hancock Farmers Market,,,,,3210 Hancock Road / Route 43,Hancock,Berkshire,Massachusetts,01237,-73.30274200000001,42.570164,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,7/10/2015 4:40:13 PM,,,,,,,,,,,10:00 AM-2:00 PM,,,,10:00 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,
3369,1004352,Hancock Farmers' Market,http://www.harvestmarket.com/farmers-market/Hancock-Farmers-Markets-NH,,,,Main Street (Rte 123),Hancock,Hillsborough,New Hampshire,03449,-71.984779,42.973034000000006,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/2/2013 5:59:36 PM,05/18/2013,10/12/2013,10/19/2013,12/21/2013,,,,,,,,,,9:00 AM-12:00 PM,,,,,,,10:00 AM-1:00 PM,,,,,,,,,,,,,,,
3370,1010153,Hancock Tori,,Hancock Tori,,,Quincy Street,Hancock,Houghton,Michigan,49930,-88.58575400000001,47.126804,Y,N,N,Y,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,6/27/2016 4:57:16 PM,06/01/2016 4:57:16 PM,Octobsr,,,,,,,,,10:00 AM-2:00 PM,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
3371,1011340,Handley Farmer's Market,http://HandleyFM.net,https://www.facebook.com/handleyfm,,,7101 E Lancaster,Fort Worth,Tarrant,Texas,76112,-97.207298,32.73037,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,7/13/2015 7:43:51 PM,,,,,,,,,,,,,8:00 AM-2:00 PM,8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
3372,1009049,Hannahville Farmer's Market,http://www.hannahville.net,https://www.facebook.com/Hannahville.Potawatomi,,,N14925 Hannahville Road B 1 ,Wilson,Menominee,Michigan,49896,-87.438187,45.705242,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2014 10:00:10 AM,01/01/2014,12/31/2014,,,,,,,11:30 AM-4:00 PM,11:30 AM-4:00 PM,11:30 AM-4:00 PM,11:30 AM-4:00 PM,11:30 AM-4:00 PM,11:30 AM-4:00 PM,11:30 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,
3373,1004979,Hannibal Farmers' Market,,,,,Central Park at Fifth and Broadway,Hannibal,Marion,Missouri,63401,-91.3591,39.708302,N,N,N,N,N,,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 8:19:06 PM,06/01/2011 8:19:06 PM,08/01/2011 8:19:06 PM,05/01/2011 8:19:06 PM,05/01/2011 8:19:06 PM,09/01/2011 8:19:06 PM,10/01/2011 8:19:06 PM,,,,,,,,8:00 am - 12:00 am,,,,,,,8:00 am - 12:00 am,,,,,,,8:00 am - 12:00 am,,,,,,,,
3374,1006689,Hanover Farmers Market,http://www.hanoverfarmersmarket.org,,,,Dartmouth Green,Hanover,Grafton,New Hampshire,03755,-72.288597,43.7033,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/17/2013 11:08:05 AM,06/05/2013,10/09/2013,,,,,,,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3375,1019148,Hanover Market House,http://www.hanover-market.com,www.Facebook.com/hanovermarket,,,210 East Chestnut Street,Hanover,York,Pennsylvania,17331,-76.982613,39.803272,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,6/29/2018 11:40:18 PM,01/01/2018,12/31/2018,,,,,,,,,,,,6:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3376,1001953,Hanson Farmers Market,,,,,Thomas Mill,Hanson,Plymouth,Massachusetts,02341,-70.865997,42.0653,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May  6 2010  2:42PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,1019533,HAPI Fresh Farmers' Market ,,,,,647 E. Market Street,Akron,Summit,Ohio,44304,-81.521431,41.080456,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,5/17/2019 11:01:23 AM,07/10/2019,09/25/2019,,,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3378,1019770,HAPI Fresh Farmers' Market ,http://asiaohio.org ,,,,381 Ontario Street,Akron ,Summit,Ohio,44310,-81.521431,41.080456,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/2/2020 12:20:08,07/08/2020,09/30/2020,,,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3379,1012262,Happy Valley Farmers Market ,http://happyvalleyfm.com,https://www.facebook.com/HappyValleyFM/,,,100 east Main St. ,American Fork ,Utah,Utah,84058,-111.79592,40.37677,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 8:19:25 PM,06/15/2016,10/26/2016,,,,,,,,,5:00 AM-9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
3380,1017997,Happy Valley Farmers Market ,http://happyvalleyfm.com,https://www.facebook.com/HappyValleyFM/,,,575 E Univ. Ave. ,Orem ,Utah,Utah,84097,-111.68111,40.275188,Y,N,N,N,Y,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,5/17/2017 7:09:15 PM,08/04/2017,10/27/2017,,,,,,,,,,,5:00 PM-9:00 PM,,,,,,,,,,,,,,,,,,,,,,,
3381,1017998,Happy Valley Farmers Market Springville,http://happyvalleyfm.com,https://www.facebook.com/hvfmspringville/,,,126 e 400 s ,Springville,Utah,Utah,84663,-111.60851000000001,40.160717,Y,N,N,N,Y,,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,5/17/2017 7:30:43 PM,07/31/2017,10/23/2017,,,,,,,5:00 PM-9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,1003660,Harbor Springs Farmers' Market,http://www.hsfarmers'market.weebly.com,https://www.facebook.com/pages/Harbor-Springs-Farmers-Market/194942923891996,,,Harbor Springs High School,Harbor Springs,Emmet,Michigan,49740,-84.989639,45.429508,Y,Y,N,Y,Y,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,3/14/2014 11:25:36 AM,06/14/2014,10/11/2014,10/18/2014,04/25/2015,,,,,,,9:00 AM-1:00 PM,,,9:00 AM-1:00 PM,,,,,,,9:00 AM-1:00 PM,,,,,,,,,,,,,,,
3383,1002255,Hardin County Farmers Garden Trade Day,http://www.hardincountyextension.utk.edu,,,,1019 Clifton Rd.,Savannah,Hardin,Tennessee,38372,-88.227898,35.2393,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,1001153,Hardin County Farmers' Market,http://www.hcfarmersmarket.com,https://www.facebook.com/pages/Hardin-County-Farmers-Market/235848688923,,,200 Peterson Drive,Elizabethtown,Hardin,Kentucky,42701,-85.889397,37.678101,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,3/27/2015 8:51:56 AM,05/02/2015,10/31/2015,,,,,,,,,11:00 AM-4:00 PM,,,7:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
3385,1006694,Harding Elementary School CFM,,,,,1625 Robbins Street,Santa Barbara,Santa Barbara,California,,-119.72200000000001,34.416599,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,1004984,Hardwick Farmers' Market,http://www.hardwickfarmersmarket.net,,,,Town Green,Hardwick,Worcester,Massachusetts,01037,-72.20659599999999,42.3834,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,1/23/2012 11:57:10 AM,06/01/2012 11:57:10 AM,10/01/2012 11:57:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,1006630,Hardwick Farmers' Market,http://www.hardwickfarmersmarketvt.com,https://www.facebook.com/pages/Hardwick-Farmers-Market-VT/131732343506625,https://twitter.com/Hardwickmarket,,Granite St.,Hardwick,Caledonia,Vermont,05843,-72.37151300000001,44.506611,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,6/29/2016 8:34:32 AM,05/20/2016,,,,,,,,,,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,
3388,1018893,Hardy Farmers Market,,Hardy Farmers Market,,,West Main Street and Church St.,Hardy,Sharp,Arkansas,72542,-91.48555,36.315552000000004,Y,N,N,N,N,,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,12/20/2017 4:12:45 PM,05/26/2017,08/25/2017,,,,,,,,,,,2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,
3389,1019154,Hardys Farm Market,,Hardys Farm Market,,,4525 Knoll Rd,Fort Wayne,Allen,Indiana,46809,-85.20118000000001,41.035934000000005,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/3/2018 2:12:38 PM,07/16/2018,10/31/2018,,,,,,,9:00 AM-6:00 PM,9:00 AM-6:00 PM,9:00 AM-6:00 PM,9:00 AM-6:00 PM,9:00 AM-6:00 PM,9:00 AM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,
3390,1018380,Harker Heights Farmers Market,http://www.ci.harker-heights.tx.us/index.php/programs-a-events/farmers-market,https://www.facebook.com/harkerheightspr/,,,850 West Central Texas Expressway,Harker Heights,Bell,Texas,76548,-97.68160999999999,31.073244,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,2/5/2019 10:08:46 AM,05/04/2019,10/26/2019,,,,,,,,,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
3391,1016891,Harlan County Farmers Market,,Harlan County Farmers Market,,Harlan County Farmers Market,201 S. Main St,Harlan,Harlan,Kentucky,40831,-83.32249499999999,36.845055,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,3/31/2017 9:35:23 AM,06/10/2017,10/21/2017,,,,,,,,,,,,9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
3392,1009070,Harlingen Farmers Market,http://www.harlingenfarmersmarket.com,,,,,Harlingen,Cameron,Texas,78550,-97.696106,26.190632,N,N,N,N,N,,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,2/7/2014 1:47:18 PM,,,,,,,,,,,,,,3:00 PM-4:30 PM,,,,,,,,,,,,,,,,,,,,,,
3393,1007064,Harney County Farmers Market,,,,,,Hines,Harney,Oregon,,-119.084,43.5611,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,1008095,Harper Farmers Market,,,,,Corner of E. Main and Washington,Harper ,Harper,Kansas,67058,-98.024689,37.286705,N,N,N,N,N,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/12/2013 11:47:24 AM,06/08/2013,09/28/2013,,,,,,,,,,,,7:30 AM-9:30 AM,,,,,,,,,,,,,,,,,,,,,,
3395,1003601,Harpers Ferry Farmers Market,,,,,Harpers Ferry Conservation Park,Harpers Ferry,Allamakee,Iowa,52146,-91.475601,43.269501,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
